,Group,Continent,Name,Acronym,System,Climate,Animal_class,GLEAM_module,Intervention,Baseline,Scenario_lower,Scenario_lower.1,Notes
1604,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1605,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,
1606,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
1607,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
1608,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
1609,High potential,AFRICA,S.Eastern-Africa,SEAF,Sheep,Temperate,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
1610,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1611,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1612,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1613,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1614,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1615,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Arid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1616,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1617,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1618,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1619,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1620,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1621,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Humid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1622,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1623,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1624,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1625,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1626,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1627,High potential,AFRICA,S.Eastern-Africa,SEAF,Goats,Temperate,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1628,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1629,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1630,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1631,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1632,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1633,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1634,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
1635,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,piglet,Herd,Reduced weaning age,NA,NA,NA,
1636,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
1637,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
1638,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Replacement,Herd,Mortality rate (%),NA,NA,NA,
1639,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Fattening,Herd,Mortality rate (%),NA,NA,NA,
1640,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1641,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1642,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1643,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1644,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1645,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1646,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1647,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
1648,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,piglet,Herd,Reduced weaning age,NA,NA,NA,
1649,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
1650,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
1651,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Replacement,Herd,Mortality rate (%),NA,NA,NA,
1652,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Fattening,Herd,Mortality rate (%),NA,NA,NA,
1653,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1654,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1655,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1656,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1657,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1658,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1659,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1660,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
1661,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,piglet,Herd,Reduced weaning age,NA,NA,NA,
1662,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
1663,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
1664,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Replacement,Herd,Mortality rate (%),NA,NA,NA,
1665,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Fattening,Herd,Mortality rate (%),NA,NA,NA,
1666,High potential,AFRICA,S.Eastern-Africa,SEAF,Pigs,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1667,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1668,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1669,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
1670,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Herd,Herd,Increase female to male ratio,NA,NA,NA,
1671,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1672,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1673,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1674,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1675,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1676,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1677,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
1678,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Herd,Herd,Increase female to male ratio,NA,NA,NA,
1679,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1680,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1681,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1682,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1683,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1684,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1685,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
1686,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Herd,Herd,Increase female to male ratio,NA,NA,NA,
1687,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1688,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1689,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1690,High potential,AFRICA,W.Southern-Africa,WSAF,Mixed dairy,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1691,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1692,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1693,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
1694,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1695,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1696,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Arid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1697,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1698,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1699,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
1700,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1701,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1702,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1703,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1704,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1705,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1706,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
1707,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
1708,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
1709,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
1710,High potential,AFRICA,W.Southern-Africa,WSAF,Specialised beef,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
1711,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1712,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1713,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
1714,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
1715,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
1716,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Arid,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
1717,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
1718,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
1719,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
1720,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
1721,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
1722,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Humid,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
1723,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1724,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,
1725,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
1726,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
1727,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
1728,High potential,AFRICA,W.Southern-Africa,WSAF,Sheep,Temperate,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
1729,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1730,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1731,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1732,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1733,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1734,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Arid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1735,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1736,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1737,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1738,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1739,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1740,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Humid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1741,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1742,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Does,Herd,Reduce age at first lambing,NA,NA,NA,
1743,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Does,Herd,Increased fertility rate (%),NA,NA,NA,
1744,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Female kids,Herd,Mortality rate (%),NA,NA,NA,
1745,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Male kids,Herd,Mortality rate (%),NA,NA,NA,
1746,High potential,AFRICA,W.Southern-Africa,WSAF,Goats,Temperate,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
1747,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
1748,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1749,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1750,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1751,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1752,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
1753,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
1754,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,piglet,Herd,Reduced weaning age,NA,NA,NA,
1755,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
1756,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
1757,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Replacement,Herd,Mortality rate (%),NA,NA,NA,
1758,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Fattening,Herd,Mortality rate (%),NA,NA,NA,
1759,High potential,AFRICA,W.Southern-Africa,WSAF,Pigs,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
